"すごいどうでもいいことなんですが。笑



いつも通ってて４年程の
お付き合いの美容師さん(男性)、
腕も話も合うし同い年で
仲良くさせていただいてます。

店舗をかまえるということで、
移転後も通ってます。



かまえるときに結婚妊娠発表され、
それまでずーーっと恋愛話してたのに
お付き合いしてる彼女の話などは
一切なかったのでびっくり。
まあ、美容師さんだしそれでお客と
弊害があったりもするのかな？と
おもいつつ仲良かっただけに
言われなくてちょっと悲しかったw



そのあとは普通に奥さんのことも
話すようになったんですけど、

ある日、
喧嘩したんですよ～
今誰かから誘われたら迷わず
ついていきますよ～
っと何度も言われました。


それはだめですよ～
粘りましょ～っと
スルーしました。


移転前、
美容師さんの駐車場までの送り迎え、
あるとこはあるとおもうんですが
仲良いのもあるとおもいますが
必ず側まで送られます。

そのとき距離感が近すぎて、
コロッといきかけたくらいです(笑)



美容師さんなんてホストみたいな
ものとおもってるので
こっちから何か起こすことは
ないんですけどね…


いろいろぶっちゃけトークするなかで、


女の子を落として
ホテルまで連れてって
ヤル手前までの駆け引きが
楽しいと言ってました。

ヤってしまうと
面白くないらしいです。

そこまでの行程が楽しいらしい。



美容師さんは魅力ある人ですが
わたしはわたしで、
あまり揺らがないタイプで
美容師さんはやっぱりこんな感じなのか～っと思いつつ、話もとても合いますし人として好きだなあ～っと思い、ラインで、大好きですよ～(笑)と言ってみたところそこはスルーされました。(笑)



お店にもう一人男性の同僚さんがいますが３人で話していたとき、こいつは浮気はするタイプじゃない、と言ってました。




とゆーことで、、


わたしも、
ひっかかるかな？と
試されてたんですかね～？
っていうのが質問です( ￣▽￣)


長々失礼しましたっ。


ひまなもので聞いてみました。",質問板
お金持ちになりたい。,おしゃべり板
自分の旦那が風俗の店に行ったらどうしますか？,質問板
"妊娠９ヶ月です。
今まで２人で遊ぶような仲ではなかった学生時代の友人Ａが、やたらと遊ぼう遊ぼうと言ってきたり、連絡を頻繁にしてきます。

同級生の仲の良かったグループの中で、Ａと私しか結婚しておらず、Ａは１歳の子供もいますので同じ境遇の私と仲良くしようとしているのかもしれませんが…
今までも同級生の集まりで年に１〜２回ほど会っていただけでした。同じグループの仲のいい子とは結婚してからも２ヶ月に１〜２回会っています。

本当に仲が良かったら今までも頻繁に遊んでいるし、妊娠中ということもあり、気を使う相手とはなるべく２人で遊びたくありません。

家を新しく建てたばかりなのですが、遊びに行かせてとしつこいです。あまりのしつこさに嫌悪感を抱いてしまって、家にも絶対にあげたくないレベルまで嫌になってしまってます。
面倒くさいので連絡がきても１〜２通で、それじゃまたね！と切っているにも関わらず、また数日後に連絡がきます。

私が自分のことをＡにはほとんど言わないからか、私が定期的に会っている仲の良い子にわざわざ私のことを根掘り葉掘り聞き出して、次私の家に行くときには誘って欲しいとも伝えていたようです。

何故こんなにも執着されているのか分かりません。どう対処すればいいのでしょうか。",友人
"最近の
ピッキング………
もうしません、
箱づくりや箱つぶし 検品にします、


19/05/06 14:20 追記
２ケタを読み飛ばして………………
……？？？
はぁ…？？？？",心の悩み
"中々仕事覚えられない
memoはしてます
アドバイスお願いします",心の悩み
入社何年目で責任者のポジションをやるべきですか？私は入社18年目ですけど、責任者のポジションはやった事がありません。,心の悩み
"なんかこわくないですか？？
こわいというか非常識？
パーティーで出会ってLINE交換した男性から、その日の深夜12時頃に着信がありました。出てません。そしたら、LINEメッセージもきてて、飲み過ぎて吐いたみたいなこと、かかれてました。
なんか引いてしまうし、そんな時間に電話？！と思いました。",心の悩み
"結婚して子供が生まれたら、美容にお金使うのはダメなことなんでしょうか。
うちの旦那は厳しくて、
美容室も3ヶ月に1回しかもグチグチ言いながらしか行かせてくれず
生まれつき肌が弱く市販の化粧品が使えない私に対して「めんどくさい肌質」と言ってきます。
(美容液2ヶ月で6000円
化粧水3ヶ月で3000円
洗顔4ヶ月で2500円)こんな感じで馬鹿みたいに高くないです。

今は、脇の脱毛をしたくて相談してるのですが許して貰えません。
肌が弱いのでカミソリは負けるし
毛抜きでも脇全体に生えてるので抜くのに限界があります。
ので、剃りも抜きもせず生やしたままでいるしかないのです…
正直気になります。子供抱っこしたり
腕をあげると見えます。
「脱毛なんかしなくても誰も見てない」と言って全く聞く耳持たずです。
美容にお金かけるのは、いけないことですか。
服も靴もバッグも買ってもらえず
旦那がたまに義母のいらなくなった服など
もらってくるくらいです。(私23歳、義母60代)

脱毛は1回だと3000円。
5回セットだと12000円の医療脱毛です。
5回目以降1500円です。

すごくストレスです…",家庭・家族
"介護福祉士として働かせてもらっています。
私は性格は穏やかなほうで、動作もそうですが言葉もゆっくり発してしまうほうです。高齢者と関わる際に、こういうところが相手のペースに合わせやすいと思ったのでこの仕事を選びました。しかし、他の職員（特に特養や老健など）からしたら遅くて要領悪くてイライラするんじゃないかと思ってしまいます。
今は老健で働いているのですが、特養や老健みたいな人数が多くて忙しいところだと、私みたいなのは不向きなのでしょうか？",職場・仕事
"彼女がいるのに、他の女子に嘘コクする男子ってどう思いますか？
私は最低だと思うのですが、そんな考えは真面目すぎますか？",恋愛/17才
統合失調症の私は、いつか人を殺してしまうんじゃないかと思ってしまいます。一人になると、包丁を握りしめて、幻聴と戦っています。入院したいけど迷惑が掛かるから親に相談できないです。どうしたらいいですか？,心の悩み
"生活保護者です。買取専門店で商品を売って金にするのはダメですか？
高額買取です。知人からブランドモノをいただいたのですが使わないので。",その他
"車のバッテリー交換について。

車のバッテリーが上がってしまって動きません。
それから何ヶ月も放置していたのでおそらく交換ということになってしまうと思いますが、充電でもいけるものですか？

バッテリー交換の場合は、どんな方法が一番安いでしょうか。
ディーラーさんに頼んだら４万くらいかかった気がするので、出来たらもう少し安く抑えたいなぁと。
カー用品店とかで数千円で売ってますよね？
あれを自分で買おうかと思っていますが、肝心な交換はまず自分では出来ません、初心者で何もわからないので。
JAFなどは入ってませんが、入会金と年間費5500円払ったら、バッテリーあれば無料で交換してもらえますか？
JAFのHPには無料ですと書かれてますが、あくまでロードサービスみたいな感じで、充電するだけですか？
アドバイスお願いします。",質問板
"偶然を装ってゴミを道路に捨てるママ友。。
うちの子が指摘したら嫌な顔。
ゴミくらい持って帰れ！と言いたいけど、言ったら角が立つよねー。

幼稚園の子がいて、同級生のママ友なんだけど、公園とか、街中で偶然を装ってゴミを捨てるんです。

子供が食べた飴のゴミとか、鼻かんだティッシュ丸めたやつとか、レシートとかポケットに入れて、
それをスマホを取り出すついでに落とす。

最初はほんとに偶然だと思ってたんだけど、会う度に何度もだし、
うちの子や他の子、ママ友の子が「これ、落ちたよ」と指摘して拾うとすっっごい嫌な顔しながら受け取る。

指摘しなかったらそのまま気付かないフリで道に捨てるんだと思う。
人としてどうなの？！
でも直接言ったら角が立つよね。。

わざとそのママ友の後ろを歩いて、落ちたよー！ってやると嫌味？
伝わるかな？

そこの子とうちの子が親友か、ってくらい仲が良いし、学区も同じだから付き合いをやめたら子供が可哀想かなーと思うけど、
会う度にモヤモヤ。

みなさんならどうします？",友人
高層マンションやビルなんかがあるから飛び降り自殺する人が出てくる　建物は全部平屋にするべきだと思いませんか？,質問板
"ダブル不倫、一度は決別したものの復縁した方いますか？

その方はなぜ別れて、どんな経過を隔て復縁しましたか？",質問板
旦那のお母さんが大嫌いです。私が高卒で旦那は大学院卒なので、私の両親にお嫁さんは大卒が良かったなど嫌味を言いますが、言ったことも言ってないという始末です。,心の悩み
家の中を裸でフラフラ歩いてんじゃねえ、バカ娘。（父より）,おしゃべり板
"私は現在実家に両親と一緒に暮らしており、もうすぐ家をリフォームします。
今は色々と最終段階に入りました。

私が幼稚園の時に祖父母が住む家の隣に私たち家族の家を建て真ん中で行き来できるように繋げて住んでいました。

祖父母も亡くなり何十年か過ぎ、祖父母の家の方を壊し新しい家にし元々、私たち家族が住んでいた方は部屋の壁紙や畳をフローリングにしたりと少しリフォームします。

祖父母の家があった空間が新しい家が仕上がったら、私たち家族が住んでいた居住区の中を仕上げるので祖父母の家と私たち家族の家の通路は外から人が侵入出来ないように板か何か付けてもらう予定です。

リフォーム自体、初めてなのでリフォーム経験者の方がいましたら、こういった質問をした方がよい(していた方が良かった)、またこういったことは気を付けた方がよい等アドバイス頂ければと思います。

長くなりましたが、宜しくお願い致します。",質問板
"父が車の鍵を奪ってしまったので、どこも行けれないです。どうすればいいでしょうか？父に何されるか分からないから今は待とうと母は言ってます....

今日本当はペットを連れて公園に行く予定だったんですけど、こういう状況なので公園にも行けれないです....


『ここから愚痴みたいになりますけどすみません....』↓↓↓↓
なんでGW最後の日なのにこんなことになるの....あいつ（父）何してくれるの。もう嫌だ....死んで欲しい....だれかあいつ殺してくれませんか....？あいつの葬式なんてだれも悲しまないよ。むしろうれしいんじゃない？

すみません....愚痴はスルーしていただいて構いません....",家庭・家族
"友達に自分の辛い気持ちを分かってもらいたいという思いで話を聞いてもらう事はワガママですか？？
どうにも自分1人じゃ考えても頭の中ぐるぐる回ってモヤモヤするだけで不安が大きくなる一方です。
受け入れてもらいたいというのは、甘えすぎですか？？？",友人
"義理息子の結婚で悩んでいます。
読みにくいと思いますが、
どうぞお力をお貸しください。
（長文です。）

40代、バツ2同士、夫には
父子家庭で育てた成人した
息子がいての結婚でした。
私には、実子もいません。

結婚した時から数年間、
義息子は、会社員で地方に
住んでおり、夏冬の帰省時には
楽しく過ごしていました。

ところが、2年前位から、
地方で彼女が出来、
楽しくやっていたよう
なのですが、突然こちらに
転勤になりました。

彼女も地方で正社員として
働いていたようでしたが、
転勤になったことで
結婚したい、
でもお金がないと義息子が言い出し、

お互い結婚する意思が
あるのだから、彼女も仕事を辞めて
こっちで見つけて、2人でやればと
思っていたのですが、

彼女は仕事を辞めたくないと
言っているようで、
そうこうしている間に

夫が「同居してお金を貯めさせる」と
言い出し、私は嫌だと言ったのですが、
結局、義息子と１年間同居しました。

お互いの再婚は老後に備えて、
貯めていかなければならない時期
なのに、手取で20万以上も
もらっている義息子に
嫌気がさし、
心身症になりました。

1年経ち、義息子が出ていったので、
心身症も快方に向かい、
夫と2人で生活していましたが、

義息子がお菓子を持ってくる度に、
息子と仲良くしたい夫と
もう関わりたくない私は
いつも不仲になりました。

夫もその話題にはなるべく
触れないようにしていたのですが、

先日何かの拍子で、夫が口を滑らせ、
義息子がその彼女と
入籍していたことを
知りました。

私と夫の不仲の原因を作ったのに、
それを解消しないまま、
自分達の幸せだけを考えて
結婚した義息子夫婦には
呆れて、もう2度と
関わることはないと
思っています。

夫は義息子夫婦と仲良くしたい
ようで、考えの違う私との関係が
今まで以上に険悪になり、
しばらく口もきいていません。

私が夫に対し、不信感があり、
嫌気がさしています。

夫の考えも私の考えも変わることは
ないと思うので、
こうなってしまった場合は、
離婚しかないのでしょうか？

アドバイスをいただけたら、
すごくありがたいです。",家庭・家族
寂しいです。,おしゃべり板
私は今中2で韓国が大好きです。独学で韓国語を学んで、ハングルをだいたい読めるようにまでなってきたりしたんですが、やっぱり独学だと発音たか分かんない所とかあったりするので留学をしたいと思ってます。去年にも留学したいなぁって思ったけど、理由はただ楽しそうだと軽い気持ちで思ってました。最近韓国に旅行に行って、本気で留学したい。と思ったんです。理由は1、韓国の文化を学びたい2、本国でちゃんと勉強して学びたい。3、旅行ではできなかったことをしてみたい。4、少しでもいいから上達したい。という理由です。お母さんはやっぱりお金の心配もしているし、学校にホームステイ？の紙に韓国がないからどうやって行くの？一人は危ない。と言っています。それでも私は絶対に行きたいんです。どうやったら説得できますか？また、チラシに国が載っていないときは、どうやって留学できますか？,その他
"松原タニシさんの髪型って、やっぱりタニシを意識してるんですかね？
最近YouTubeを見るたびにそればかり気になって何も手につきません。",おしゃべり板
"アルバイトについて
・時間外業務の強要(時給無し)
・時給の出ないミーティングの強要(出ないも時給下げると脅されます)
・時給の出ない出勤30前の朝礼(理由無しに出ないと信用を失います)
・プライベート中に容赦なく来るグループLINEの通知(店長から直接「この業務やった？」や「昨日のこれ何？」とか来ることもしばしば)
・社員の質の悪さ(暴言や悪態。子供じみてます)
・美味しいまかない付き！(現実は作ってくれない日もあり、自分で作れと言われることもある)
・時給1200~(現実は1000スタート。求人詐欺)
・シフト不備や人手不足をバイトリーダーのせいにする

上記のことが普通に起こる職場です。私的にはここはかなりおかしい職場だと思います。だからどこかに相談したいのですが、こういう相談って労基とかにするんですか？
因みに本社に相談しても無駄だと思ってます。会社全体がこう言う雰囲気なので、どの店舗も同じです",質問板
"カメラ屋のチェーン店だけど
カメラ売ってなくてプリント専門だったら何屋って言えばいいの？w",おしゃべり板
男性の方、外出先で好きな人（付き合ってはいない）からメッセ来たら即返信しますか？,質問板
"私の性格を人に紹介される時凄い盛られるんだけど…
ホントはただの常識があるクズだからなぁ。何処をどう捉えて良い人に映ったのか未だに謎。

常識がある部分だけ取ったんだろうな。
更に、少しずつ本当の自分を出したら…
逆に好感度が上がってしまった。
下がると思ってたのに…なんか違う。
息がつまりそう。",心の悩み
"彼がセックスを前戯の途中でやめることが多いです。
彼(20代後半)とは付き合ってまだ半年ですが、6回しかそういうことをしたことがなく(お互い実家暮らしなのでなかなかする機会がない)、そのうち最後までできたのが1回しかありません。
あとは、彼が前戯の途中でやめて寝てしまうことばかり。挿入にすらなかなか至りません。

私はする気になってるのに、途中でやめられると、欲求不満です。

なんで途中でやめるのか、この前彼に聞いたのですが、
「なんでだろう…。体力…？」という曖昧な返事しか返ってこず。
「いつもごめん。なんであそこまでしてまったりモードに入ってしまうんだろう。今度はちゃんとしよう」と言われたのですが、モヤモヤが消えません。

男性って、途中までしたら最後までしたくなるものではないんでしょうか？
まだ20代なのに体力がないって言われたら、今後セックスレスになるんじゃないかと不安です。
なんで途中でやめてしまうか、自分で分からないなんてことあるんでしょうか…。",性の悩み
社会福祉士ってどんな仕事ですか？,質問板
"ドッキリGPって毎週やってるんですか。
この間 初めて観たけど…。

あのもうなんかその

超面白かったんですけど わんこそば。爆笑。


i’m ronron-loupe 4946キャ♡",おしゃべり板
"掲示板を今300人以上が見てるんですね
なのになんでだろ

19/05/06 11:59 追記
よく掲示板をみるとわかります。
不思議だ。

日本が住みやすい国になるためには経済成長も
大切だけどそれよりも大切なのは日本人が
もっとやさしくなることだと思う。",おしゃべり板
"五月なのに、ヒョウが降った。
そんな事ってあるんですね。",質問板
"人目を気にする、怖がりで挑戦できないすぐ諦める6歳息子

生まれたときから、ささいなことでもすぐにギャンギャン泣いてしまう、抱っこの角度？や気に入らないこと寝つきが悪く夜中もよく泣いて訴える子で、周りからも本当に良く泣くから大変だねと言われてきました。
怖がりで慎重な性格も公園で遊ぶようになった2歳頃から見ていて感じています。
人前で踊ったり体を動かして表現する（小さい子が大好きなめちゃくちゃダンス）ことも嫌いで、音楽がなると私の後ろに隠れてしまうタイプでした。幼稚園に入園し心配でしたが、意外と運動会のダンスやお遊戯会の劇は上手にこなしていて、驚きました。先生からもおちゃらけたり楽しそうにしているし、練習も一生懸命やっていますと言われました。ですが、6歳になったいまでも公園にいっても大きな遊具は怖がって無理というし、虫取りがしたいというので遊具のない広場や草むらにいっても周りで遊んで子供がいたら恥ずかしいからしないといって座り込みます。縄跳びや鉄棒も練習すら嫌がるのでできません。教えようとしてもやりたくないといいます。できないので近所の子達からからかわれたりなんで練習しないの？と言われて機嫌を悪くして帰ってきます。じゃぁできるように頑張ろう！と誘ってもすぐに辞めてしまいます。家の前や公園でお母さんと仲良く練習している親子がいて、羨ましくなってしまいました。育て方や声かけが間違っているかなとも思ったけどそもそも一歳頃から同じ感じなんで、性格って変わること無いのかなって心配です。



19/05/06 11:43 追記
発達は正常らしいです。運動神経はあまり良くないです。

19/05/06 12:02 追記
何度も追加すみません。できなくてもこのままでも良しとしてあげたら良いのか、でもチャレンジして出来るようになるっていう成功体験や人目気にせずに遊んだり無邪気な子供時代を過ごせたほうがいいのかなって親としては思ってしまうのです。できない、親と練習したくない、友達にからかわれる、もっと出来ないことへのコンプレックスが蓄積されて自尊心がなくなっていくのかなとか。。",育児
苦労自慢する人は、たいした苦労では、ないと言われますね？本当にそうなんですかね？私の友人は養護施設出身で、苦労した苦労したってよく言ってますし、もう一人の友人は、発達障害と精神障害で苦労した苦労したって言ってます。今例に出した人達は、かなり苦労したと私は、思います。,心の悩み
"いじめにあって引きこもってたらみんな学校行ってるのにサボってニート社会のゴミ扱いされて、
やっとの思いでアルバイトし始めたら今度はみんな正社員で頑張ってるのにフリーターでみっともない扱いされ、
正社員になったら今度はみんな結婚してるのにあなたは結婚できないのと価値ない女の扱いされ、
やっと結婚したら今度は子供はいつ..
2人目はいつ..
家はいつ..
エンドレス

もう自分の人生、自分の意思とか希望というより周りからの目線が怖くて進めてるみたいで空虚だわ

生きてる意味がわからない",心の悩み
"いじめられている高校は通信制に転校することにしました。
つたえたら、担任はニマニマ笑ってました。
悔しかったです。
いじめは忘れます。
さよなら",学校
"負けず嫌いな友人への接し方について。
私の友人はとにかく負けず嫌いで、たとえ自分に落ち度があっても決して謝らず、
あたかも相手に非があるかのような言い方をして相手に謝らせるような性格です。
そういうタイプの人だからと割り切って、なるべく無駄な衝突はしないように心掛けてはいたのですが…
私が彼女の意見にあまりにも反論しないでいると、彼女は「あなたは自分の意見をはっきり言えないの？」と言ってきました。
反論したらしたで、彼女はそれを認めようとはせず、屁理屈を並べて何が何でも自分が正しいことをアピールしたがります。
そう分かっているのにわざわざ反論するのは面倒だし、彼女は何かと周りを巻き込むタイプなので、あまり正面からぶつかる気にはなれせん。

しかしそれらを除けば、性格的に悪い人ではないので（少々お節介やきですが、社交的で楽しい人です）一緒にいます。

けれどちょこちょこ面倒くさい時もあり…。

皆さんはこのような人とどう接していますか？",友人
"平日、学校を早退してライブに行こうと思っています。

早退する詳細を根掘り葉掘り聞いてくるような厳しい担任です。
嘘はあまり言いたく無いのですが、何か良い言い訳や案はありませんか？",質問板
"息子(32歳)の口撃から身を隠して、約三週間、まだ仮住まいなので、メールの受信だけはして、返信はしていません。
先程、生活に困ったら家財を売るとメールが来ました。
親子なら、勝手に売れる物なんでしょうか？

私は、今住む所を探している所です。
息子は、無職、家は私名義の持ち家です。",家庭・家族
"人を褒めることについて。
ある本では誰かを褒めることに関して、相手をコントロールしようとすることだと書いてあったりしますが、皆さんは誰かから褒められると嬉しいですか？
それとも、素直に受けとれず、なにか裏があるんじゃないかとか、疑いの気持ちを持ちますか？
皆さんの意見をお聞かせください。",その他
"土地についてなんですが、親から相談を受け、こちらに書き込みしております。

現在所有している土地が将来的にいくらで売れるのか、相続する場合の相続税はいくらか、また売れやすい土地であるのか（相続が発生してすぐに現金化することが可能なのか）などを相談するのは、どこが一番ベストなんでしょうか。
税理士？司法書士？
以前そういったものに携わった時の印象ですが、税理士さんは税金についてはとても詳しいですが、土地の売買などは司法書士さんのほうが詳しかったイメージがあります。
専門家の方、経験者の方、アドバイスよろしくお願い致します。",質問板
"今スーパーでレジのアルバイトをしています。働き始めて1年になります。先日店長から契約更新の紙を貰い、印鑑を押して提出しに行ったら、6月からは青果に移ってもらうと突然言われました。なぜ紙を貰った時には言われず、提出しに行った時に言われたのでしょうか？

19/05/06 11:07 追記
あまりにも突然のことで何も言えませんでした。学生アルバイトなので何か言ったら契約解除されそうで…。新しいことに挑戦する良い機会だと思うしかないのでしょうか？私自身よく分からなくなってしまいました。",職場・仕事
"看護学生です

自分が男だか女だかわかりません
哲学とか中二病とかそんなんじゃないです

俺は、今みたいに一人称を『俺』として
使っています

性別はわかってます、ちゃんと女です
胸だってあるし、
制服も女子のを着ています

ただ、子供の頃(保育園)から
男子のトイレに入ったり、自分のことを
僕と読んでたりしていました

髪が長く、自分でバッサリ切り
それを『楽しかったから』と親に嘘を
言ったりしていました

なんとなくダメなことだと
思ってたんだと思います

でも小学生の間は髪が長かったです
卒業アルバムとかとても長いです
今見ると気持ち悪いと思ってしまいます

当時、6年生で引っ越してきた俺は
女=髪が長い だったので
仲間として見てもらいたくて
長かったのかなと思います

しかしスカートやピンクなどが
とても苦手でした

大きくなるにつれ胸が大きくなったり
言いにくいんですが月経が始まったり

でもそれは中２の後半からで
自分はならないと思っていたので
すごく困惑していました、

その頃から自然に『胸をなくしたい』と
思うようになりました

ただ親がそういうのに限らず、何にでも
偏見を持つ親なので相談もできません

自分で調べてもしかしたらFTMなのでは
ないかと思いました、

しかし自分は胸はつぶしたいけれど
下は変えたくないのです、

しかも自分が好きな性別は男なんです

けれど男に見られないのが嫌なんです

これは変でしょうか

FTMと言えるのでしょうか

また、大人になったら親に無断で性別を
変えたり胸を落としたりしてもいいので
しょうか

時々、なんで男じゃないんだとか
一番最初に書いたように看護学生なので
性別の話や勉強になる度になぜか自分に
嫌気がさします

今は高１なんですが子供なので
親にも心配をかけたくはないですし
大人になるまで我慢しようかと考えてます

たくさん書いてすいません
書けてスッキリしました
話もまとまってない気がしますが
皆さんはどう思いますか、

俺は今、とても苦しいです、",心の悩み
週二回短時間のバイトをしています。最近人手不足の為ちがう仕事をしなければいけなくなりました。研修中の名札をしているのですが教わってないことを分からないので聞いているのに自分で試してみてから聞いてくださいと言われます。接客業なのでお客様を待たせてしまうことになります。ろくに教わってもないのに一人で接客させられわからないから聞くのに教えてもらえません。バイト行くのが憂鬱すぎます。,職場・仕事
"塾についてです。
私の塾は強制自習カリキュラムというのがありそれが終わらないと帰れません。いつも夜の12時近くに帰っています。
ほかにも遅刻を5分する→漢字50字
忘れ物をする→漢字50字
ケアレスミスを10回する→漢字50字
など漢字50字？簡単じゃん！て思うかもしれませんが意味不明な用途不明な漢字ばっかりでています。（画数がとてつもなく多い）小テストがあり、70%以上じゃないと追試があります。泣き出す子もいて厳しいです。実際やめたいです。ストレスがたまりめまいがしていましたがGWになるとなくなったので塾が原因だと思います。
親に言うと（そこをやめるんだったら塾はもうやらない）って言われました。
私はいま行きたい塾があります。
どうしたらよいと思いますか？
できたら誹謗中傷はなしでお願いします",その他
"PCに強い人教えて下さい。

最近PCの調子が悪くて『○○は応答していません』みたいなのが出てばっかりです。

コントロールパネルで使わないプログラムをアンインストールしてたんですが名前だけみてもよく分かんないやつが多くて、消していいのか分かりません。

何のプログラムか確かめる方法知りませんか？

あとPCの調子が悪い時の対処法とかも知ってたら教えてほしいです。",質問板
"些細な質問失礼します。
いま、バイト先の飲食店に、次の出勤日(採用後初めて)について電話したんですけど、普通は午後のお店が比較的空いてる時に電話しますよね。。？

確認しておきたくて午前中に電話してしまったんですけど大丈夫ですかね…？

常識ないとか、ちゃんと確認してないのかとか、昨日のうちになんで電話しなかったんだとか思われているような気がして…",心の悩み
"友人関係についての質問です。
自分には7.8年ほどの付き合いの友人がいます。しかし5ヶ月ほど前に喧嘩をして以来会話をしていません。
原因は友人が自分の趣味に対して悪口を執拗に言ってきた
ことです。(LINE)今までも互いに別々の趣味がありディスり合いのようなことはしていましたが笑い合えるくらいのディスりだったので特に気にはなりませんでしたがその時は執拗に一方的に自分を煽ってきて「はいはい、信者乙」という発言で堪忍袋の緒が切れて自分は「俺になら何言っても良いと思うなよ」と送りました。そこで素直に謝ってくれば普通に許すつもりでいましたしが相手は全く反省する様子もなく翌日バイト先が同じのため会ったのですが「お前あれで怒っちゃったの？笑」とまだ煽ってきたため自分は向こうが謝るまで絶対に許さないと心に決めました。そこから会話をすることもなく5ヶ月が経過しましたが謝罪は無し。相手はこれが原因なのか分かりませんがついにバイトを辞めるみたいです。正直長い付き合いですしこのようなことで絶交するのもくだらないとも思ってしまいます。しかし悪いのは相手なので自分から歩み寄ることにはどうしても納得できません。仲直りしたい気持ちとここまで頑なに謝らない奴とまた友人関係に戻れるのかと狭間で揺れています。もうすぐバイトを辞めるみたいなので最後に長文で怒りのメッセージでも送ろうかと迷っています。
自分はどうするべきなのか、またここまでの経緯で自分に問題はあったのか何かアドバイスなど頂けると嬉しいです。長文失礼いたしました。",友人
"バナナやばくね！？
だって包丁使わずに手で皮剥けるし、しかも手を汚さずに食べれるし、美味しいし、黒い点々でバナナの健康状態わかるし、最強だわ、、、。
品種改良でこうなるのかな、、、元から？",おしゃべり板
ガタイが良い強面の男と可愛いJKのカップルがまあまあ多いのは何でですか？,質問板
"163センチ71キロです。
ウォーキング
晩御飯ぬく
サプリメント飲む

全然やせません、、、、、",身体
今度のお仕事紹介なんですが機械の補助と工場のお掃除のお仕事どんなんだろう,おしゃべり板
中学生のうち告白された回数は,質問板
"皆さんの宝物は何ですか？

私は愛犬が宝物です！",おしゃべり板
"中学3年です
私は特にすきなひとじゃなくても男子とすれちがったり
話したりすると挙動不審になってしまいます
そんな自分が嫌いだから
なおしたいんですが
どうすればいいでしょうか",学校
"好きだけど重くて距離を置きたいって事ありますか？
重くて距離を置きたいって事は＝もう好きではない、恋愛感情はないって事ですか？",恋愛/29才
いよいよ！10連休も今日で終わり、旅行でリフレッシュもできた、明日から仕事だ🔥,その他
"中3女子です。
進路について悩んでいます。

私は、中学受験で失敗し高校受験でリベンジしようと中1から勉強をしてきました。
そのおかげか、塾では一番上のクラスの真ん中くらいまで成績をあげることができました。塾の模試も、第一志望校の早慶合格率が平均で60%弱、2年の最後は80%をとりました。
しかし、3年生になり部活の顧問が変わり、休みが週一しかない状況になりました。(ちなみに吹部なので引退は10月の終わりです)
私の塾は宿題がすごく多い塾でもともと大変でしたが、そうなってからますます宿題が追い付かなくなり…部活も早退がちになっています。
スマホをいじっている時間を勉強に充てればいいのは分かっています。しかし、まわりの友達が部活に打ち込んだり、遊んだりしているのをみて、早慶のような学校に行って意味があるのだろうかと思うようになりました。
大半の人は苦労をしないで高校に行き、大学に行き、普通の会社に就職し、それでも幸せそうじゃないかと感じたのです。
もちろん、すごく頑張っている人がたくさんいるのも分かっています。でも私は、中学校生活を犠牲にしてまで勉強をしたくないんです。
私も友達みたいに部活をたくさんやりたい。
将来仕事にやりがいを感じなくても、普通に結婚して子どもを産んで、楽しく過ごせる。
実際、私の母がそうです。
だからいっそ塾を楽なところにかえ、普通に勉強をし、私のレベルなら絶対入れる高校に行きたい。
昨日の夜、泣きながら考えました。
もうこんな辛い思いをしたくない。

私はこのまま勉強を続けるべきだと思いますか。


頑張っている人にすごく失礼ですが、そう思ってしまったので相談させていただきました。

率直に思ったことをお願いします。",学校
面倒でお金も手もかかる旦那と結婚しちまった🤯,家庭・家族
ブサメンなのに人気者で可愛い子たちと遊んでる男は学校にいますか？,質問板
"夕飯を毎回食べない彼氏。デートに行くとお昼は食べるのですが、夕飯時になってご飯どうする？的な話をすると俺腹減ってないからいいやと言います。

私が食べたいときは一緒にレストランに入るのですが飲み物しか頼みません。

本当は一緒に食べたいのですが、無理やり食べさせるのもおかしいと思い何もいいません。

これがほぼ毎回続くので彼とは夕食がずっと食べられないのじゃないかと思うくらいです。

夕方からのデートでも腹減ってないといい食べません。",恋愛/29才
"19歳女学生です。相手が既婚者だと知らず、不倫相手？になってしまいました。
誰か助けてください。


以前、私はネットで絵の講師をしている50代男性と仲良くなりました。
私も絵を描いているので教えて貰おうと思い、一度お会いしました。
その日は数時間ドライブしてご飯食べて色々お話して夕方頃すぐ帰りました。
会ってる途中手をベタベタ触ってきたり、なんだか嫌でした。
絵の話も聞けたし、もう会いたくないという印象でした。


その後もメールでのやりとりが続き、私は適当に返事してました。
誘われても遠回しに断ったり･･･というのを繰り返して数日後。
今朝、男性の奥様からメールが来ました。
「彼は既婚者です。子供もいます。金輪際関わるな。」と。怖かったです。


それに既婚者だとも知りませんでした。
お会いしたときに相手の歳も歳なので「奥様とかいないんですか？」と聞いたのですが、
「いや、ずっーと独身だよ」と言ってました。ずっと寂しい寂しい言ってたし、信じてました。

本当に会っただけなので大丈夫だとは思うのですが、なんだか怖いです。
どうしたらいいでしょうか。",心の悩み
妊婦検診のクスコを使った膣鏡診は毎回やりましたか？,質問板
